student_course_id,total_clicks,active_days,resources_accessed,is_sparse
315730_DDD_2013J,1724,88,109,False
315744_AAA_2014J,4407,163,108,False
315795_FFF_2014J,1429,61,87,False
315808_FFF_2013J,4860,197,200,False
315850_FFF_2014B,4632,147,200,False
315909_DDD_2013J,421,38,34,False
315945_FFF_2013B,5063,175,195,False
31600_AAA_2014J,429,19,28,False
31604_AAA_2013J,2158,123,82,False
316061_FFF_2013J,220,14,29,False
316076_BBB_2013J,3092,138,45,False
316082_FFF_2014J,1435,88,87,False
316091_CCC_2014J,347,32,22,False
316098_FFF_2013J,2030,94,201,False
316227_CCC_2014B,5777,192,127,False
316289_DDD_2013B,1713,147,134,False
316327_FFF_2014B,918,38,58,False
316541_FFF_2013J,4200,108,136,False
31663_BBB_2013B,5898,222,114,False
316772_FFF_2014B,188,11,26,False
316841_BBB_2013B,2396,156,54,False
317096_DDD_2013J,810,88,117,False
317394_FFF_2014B,2882,123,151,False
317399_GGG_2014J,42,7,10,False
317801_CCC_2014J,2181,149,95,False
317801_DDD_2014B,1829,132,97,False
318056_BBB_2013B,1750,86,39,False
318068_FFF_2014B,2815,115,160,False
318101_BBB_2013B,379,21,40,False
318139_FFF_2014J,622,29,51,False
318147_FFF_2014J,4993,177,184,False
318241_FFF_2013B,4904,125,142,False
31849_BBB_2013J,1179,80,40,False
318500_BBB_2014B,492,42,37,False
318574_DDD_2013J,95,3,16,False
318627_FFF_2013J,5190,143,176,False
318769_EEE_2014J,1984,137,70,False
318794_DDD_2013J,949,56,91,False
318848_BBB_2013J,407,43,49,False
318855_EEE_2014J,93,13,15,False
318876_BBB_2014B,657,49,53,False
318919_DDD_2014J,818,57,83,False
318933_AAA_2013J,1281,106,66,False
318977_DDD_2013J,281,20,39,False
319042_CCC_2014B,3548,140,69,False
319042_FFF_2014B,4824,144,146,False
319047_AAA_2013J,6589,232,104,False
319073_FFF_2014J,2933,115,119,False
319209_BBB_2013B,568,64,44,False
319325_DDD_2014J,6,1,5,True
319331_GGG_2013J,429,41,44,False
319461_FFF_2014J,491,15,46,False
319479_DDD_2013J,99,9,18,False
319492_CCC_2014J,108,10,16,False
319563_FFF_2013B,3095,103,140,False
319578_FFF_2013J,3613,161,164,False
319606_BBB_2014B,191,15,26,False
319618_BBB_2013J,441,40,34,False
319884_FFF_2013B,3825,126,182,False
320014_DDD_2013B,1332,76,169,False
320051_BBB_2013J,118,8,11,False
320133_FFF_2014J,7113,225,243,False
320153_CCC_2014B,645,21,37,False
320251_FFF_2013B,1946,83,90,False
320363_BBB_2014B,150,8,23,False
320437_FFF_2013J,1474,67,72,False
320593_DDD_2014B,36,2,13,False
320612_FFF_2014J,5216,166,190,False
320757_BBB_2013J,866,96,42,False
320963_DDD_2013J,866,71,94,False
321096_FFF_2014B,1377,97,114,False
321121_BBB_2014B,339,34,40,False
321346_BBB_2014B,596,37,46,False
321450_BBB_2014J,237,26,36,False
321486_FFF_2013J,716,26,51,False
321525_DDD_2013B,505,41,82,False
321744_DDD_2013B,248,23,49,False
321810_DDD_2014B,929,107,75,False
321942_AAA_2013J,10077,239,102,False
321952_DDD_2014J,182,36,47,False
321969_FFF_2013J,1957,73,89,False
322106_FFF_2013B,2417,77,127,False
322137_DDD_2014J,3581,194,162,False
322184_BBB_2014J,577,25,62,False
32221_FFF_2013J,1113,48,90,False
322325_BBB_2014B,211,32,21,False
32239_GGG_2013J,620,51,45,False
322499_CCC_2014J,238,12,16,False
322499_FFF_2014J,750,38,56,False
322509_BBB_2014B,950,108,34,False
322574_BBB_2014J,25,3,6,False
322641_CCC_2014J,1268,94,60,False
322641_EEE_2014J,606,51,38,False
322728_BBB_2013J,78,8,25,False
322844_CCC_2014J,650,49,46,False
322907_CCC_2014J,267,19,22,False
322960_BBB_2013B,396,37,27,False
322985_FFF_2013B,3572,102,193,False
323090_BBB_2013J,226,28,24,False
323146_DDD_2013B,287,33,73,False
32327_BBB_2014J,635,30,51,False
323370_AAA_2014J,2141,112,103,False
323480_FFF_2013J,1879,76,109,False
323606_BBB_2013J,691,64,54,False
323659_DDD_2014B,1187,87,115,False
323680_DDD_2014J,1209,160,121,False
323809_FFF_2013B,4550,144,264,False
323940_GGG_2014J,464,20,32,False
323984_FFF_2013J,3076,147,115,False
324002_AAA_2013J,1900,122,80,False
324084_AAA_2013J,1960,110,81,False
324095_GGG_2013J,396,31,38,False
324236_BBB_2013B,4554,138,38,False
324236_BBB_2013J,215,40,13,False
324257_CCC_2014B,446,36,33,False
324257_EEE_2014B,1185,77,43,False
324268_DDD_2013B,387,28,59,False
324282_AAA_2013J,133,38,23,False
324305_FFF_2013B,1023,22,65,False
324319_BBB_2013J,49,11,9,False
324331_FFF_2013J,1530,42,99,False
324331_FFF_2014J,101,3,16,False
324332_EEE_2013J,2030,116,57,False
324338_CCC_2014J,194,15,22,False
324338_DDD_2014J,233,39,45,False
324447_FFF_2013B,3284,94,135,False
324614_BBB_2013J,161,16,21,False
324672_FFF_2013J,2264,95,147,False
324691_DDD_2013B,2019,106,200,False
324773_GGG_2014B,271,25,31,False
324907_BBB_2014B,587,52,37,False
324948_FFF_2014B,958,41,58,False
325044_DDD_2014B,1649,99,151,False
325080_BBB_2014B,1468,95,62,False
325089_FFF_2014B,2230,93,117,False
325308_BBB_2014B,121,11,29,False
325368_FFF_2013J,435,17,47,False
325497_CCC_2014B,516,40,34,False
325497_CCC_2014J,93,7,15,False
325497_DDD_2013J,1405,112,110,False
325511_BBB_2013B,472,38,19,False
325518_CCC_2014J,132,7,25,False
325518_EEE_2014J,75,7,11,False
325565_DDD_2013B,52,8,11,False
325566_DDD_2014B,430,39,58,False
325750_FFF_2013J,1356,44,107,False
325750_FFF_2014J,707,5,56,False
325879_BBB_2013B,640,66,32,False
325887_BBB_2013J,1151,114,47,False
325909_GGG_2013J,41,5,13,False
326012_BBB_2013B,110,16,17,False
326056_FFF_2013J,5,1,4,True
327003_BBB_2014B,1865,89,40,False
327024_DDD_2013B,1375,103,91,False
327057_CCC_2014J,1096,67,67,False
327224_BBB_2014J,201,9,31,False
327449_DDD_2014B,454,49,49,False
327616_FFF_2014B,1079,54,64,False
327641_BBB_2014B,141,16,16,False
327650_FFF_2013B,5022,149,216,False
327664_FFF_2014J,13,2,3,True
327797_FFF_2013B,554,26,53,False
327997_DDD_2013B,525,31,65,False
328024_AAA_2014J,2418,125,74,False
328123_CCC_2014J,481,28,33,False
328123_DDD_2014B,608,45,69,False
328173_DDD_2013J,750,77,85,False
328241_DDD_2014J,8649,250,149,False
328261_CCC_2014B,192,17,26,False
328377_FFF_2014J,457,14,52,False
328476_FFF_2013B,2064,60,110,False
328674_CCC_2014J,26,2,5,False
328797_FFF_2014J,1144,37,85,False
328844_EEE_2013J,1246,74,54,False
32885_AAA_2013J,1034,70,66,False
328942_EEE_2013J,2862,152,61,False
329030_BBB_2013J,361,17,26,False
329095_FFF_2014J,51,5,13,False
329192_BBB_2013J,669,108,29,False
329226_BBB_2013B,465,36,40,False
32930_BBB_2014J,437,13,55,False
329321_BBB_2013B,297,21,21,False
329455_CCC_2014J,311,7,71,False
329455_EEE_2014B,2836,131,76,False
329655_FFF_2013J,2,1,1,True
329659_AAA_2014J,487,29,62,False
329673_CCC_2014B,2820,146,124,False
329673_EEE_2013J,9379,214,84,False
329689_DDD_2013B,1102,96,118,False
329800_BBB_2013B,783,93,53,False
329895_FFF_2014B,645,14,56,False
329895_FFF_2014J,728,32,62,False
329967_DDD_2013B,185,23,29,False
330067_DDD_2013B,1287,99,99,False
330177_GGG_2013J,1455,94,65,False
330192_FFF_2013J,2520,59,178,False
330347_FFF_2013J,3196,80,96,False
330376_BBB_2013B,26,1,8,False
330453_CCC_2014J,524,44,77,False
330530_EEE_2013J,284,13,24,False
330594_AAA_2014J,1043,120,57,False
330682_GGG_2014J,796,52,53,False
330723_FFF_2013J,269,17,29,False
330862_CCC_2014B,564,62,56,False
330917_BBB_2014J,1298,78,83,False
330937_EEE_2013J,136,14,18,False
330952_CCC_2014J,80,10,11,False
330966_CCC_2014J,224,23,28,False
330994_CCC_2014B,48,6,10,False
331039_FFF_2013J,820,53,58,False
331107_FFF_2014B,950,55,98,False
331156_BBB_2014B,37,16,14,False
331232_DDD_2013B,931,91,131,False
331315_DDD_2013J,1271,109,154,False
331318_FFF_2013B,5471,202,261,False
331351_DDD_2013B,7,2,4,True
331354_BBB_2013B,425,47,28,False
331358_AAA_2013J,2376,45,109,False
331358_AAA_2014J,4187,165,105,False
331404_DDD_2013J,1994,79,233,False
331417_FFF_2013J,2699,153,170,False
331526_DDD_2014J,2,1,1,True
331622_CCC_2014J,13,3,5,True
331622_EEE_2014J,11,1,4,True
331789_FFF_2014J,3756,160,209,False
331844_BBB_2013B,1170,80,66,False
331883_FFF_2013B,5453,178,194,False
332237_FFF_2014B,474,16,58,False
332237_FFF_2014J,25,5,2,False
332257_BBB_2013J,54,6,14,False
332309_DDD_2013J,1398,133,89,False
332436_CCC_2014J,2369,140,89,False
332436_DDD_2013J,2098,149,161,False
332668_FFF_2013B,168,7,28,False
332715_GGG_2013J,577,33,35,False
332726_DDD_2013J,951,88,68,False
332789_AAA_2013J,1655,72,69,False
332884_AAA_2014J,1648,145,97,False
332945_EEE_2014J,2671,136,74,False
333059_AAA_2013J,301,31,39,False
333117_BBB_2013J,321,36,23,False
333129_BBB_2013B,354,16,27,False
333155_DDD_2013J,3,2,1,True
333308_DDD_2014B,631,52,84,False
333323_AAA_2013J,648,36,45,False
333346_FFF_2013B,243,6,38,False
333493_EEE_2013J,1686,112,55,False
333637_EEE_2014J,578,22,32,False
333651_BBB_2013J,582,32,23,False
333710_FFF_2013J,679,92,90,False
333832_FFF_2013B,3092,82,128,False
333837_BBB_2013B,164,17,12,False
333856_DDD_2013B,1013,54,110,False
33387_DDD_2013J,248,22,37,False
333976_EEE_2013J,413,33,27,False
333976_EEE_2014J,1154,86,62,False
333993_FFF_2014J,2652,104,164,False
334023_BBB_2014B,338,35,45,False
334048_DDD_2014J,995,96,149,False
334134_FFF_2013B,1631,42,89,False
334154_CCC_2014J,176,19,38,False
334154_EEE_2013J,962,68,57,False
334224_FFF_2013B,2626,123,179,False
334224_FFF_2014B,200,29,23,False
334224_FFF_2014J,491,52,30,False
334225_CCC_2014J,1282,63,52,False
334255_DDD_2013J,1033,58,97,False
334257_DDD_2013J,1636,103,163,False
334259_AAA_2013J,332,27,30,False
334291_BBB_2013B,700,37,30,False
334294_DDD_2013B,230,20,30,False
334333_AAA_2013J,303,33,23,False
334441_AAA_2014J,283,51,24,False
334476_FFF_2013J,1664,57,119,False
334504_DDD_2014B,129,5,36,False
334565_BBB_2014B,3815,210,49,False
334581_DDD_2014J,653,71,111,False
334669_FFF_2013J,944,37,82,False
334794_BBB_2013B,124,11,18,False
334973_DDD_2014J,1448,148,141,False
334981_BBB_2014B,221,10,22,False
335018_DDD_2013J,175,22,36,False
335018_DDD_2014J,142,17,26,False
335020_DDD_2013B,2006,131,215,False
335035_BBB_2014J,1275,79,105,False
335095_FFF_2014J,2432,115,137,False
335136_BBB_2013J,767,70,69,False
335242_FFF_2013B,7804,205,237,False
335247_AAA_2014J,604,57,44,False
335264_DDD_2013B,264,5,31,False
335355_EEE_2014B,926,57,36,False
335401_CCC_2014J,109,7,13,False
335405_CCC_2014J,2057,102,68,False
335405_DDD_2013J,2032,150,177,False
335421_BBB_2013B,188,15,26,False
335471_DDD_2014B,332,17,60,False
335476_FFF_2013J,2840,82,127,False
335481_BBB_2013J,18,3,4,True
335553_CCC_2014B,516,33,39,False
335562_FFF_2013J,4818,132,231,False
335582_FFF_2013J,4120,150,126,False
335600_BBB_2013B,116,8,18,False
335607_DDD_2013B,780,48,103,False
335644_FFF_2013J,5534,118,210,False
335648_CCC_2014B,107,9,22,False
335726_FFF_2013J,1322,36,98,False
335764_AAA_2013J,2286,106,57,False
335764_AAA_2014J,1642,114,58,False
335910_BBB_2013B,462,73,34,False
335914_CCC_2014J,98,12,14,False
335922_DDD_2014J,88,18,11,False
33600_FFF_2013J,465,21,54,False
336014_CCC_2014J,592,55,46,False
336014_EEE_2014J,687,48,37,False
336037_DDD_2013J,970,106,97,False
336112_DDD_2013B,284,23,59,False
336131_CCC_2014J,6203,239,117,False
336163_FFF_2014B,758,30,55,False
336165_BBB_2013B,254,12,22,False
336207_AAA_2013J,1316,111,66,False
336213_DDD_2014J,635,78,85,False
336218_DDD_2014J,335,63,62,False
336258_FFF_2013B,3473,117,139,False
336277_EEE_2013J,2,1,1,True
336356_BBB_2014B,622,63,44,False
336362_FFF_2013B,678,23,68,False
336398_CCC_2014B,1667,121,92,False
336402_EEE_2013J,1415,70,52,False
336478_BBB_2013J,734,54,47,False
336646_BBB_2013J,75,11,15,False
33666_BBB_2013B,1208,66,24,False
336684_DDD_2013B,2083,114,150,False
336695_CCC_2014B,477,24,62,False
336695_CCC_2014J,901,77,78,False
336696_DDD_2013B,472,47,73,False
336772_CCC_2014J,1162,145,93,False
33681_DDD_2013J,434,24,97,False
33681_DDD_2014J,30,2,18,False
336936_DDD_2014B,375,26,76,False
337000_FFF_2014J,3657,168,144,False
337048_DDD_2014J,47,6,7,False
337151_BBB_2013J,718,64,39,False
337189_FFF_2013B,4879,174,220,False
337359_DDD_2014J,494,51,88,False
337414_DDD_2013B,2071,90,112,False
337615_FFF_2014B,235,16,42,False
337748_AAA_2014J,93,6,15,False
337940_FFF_2014B,1160,40,69,False
33796_DDD_2014J,351,45,56,False
338034_DDD_2013J,1082,73,102,False
338056_BBB_2013B,419,25,26,False
338076_DDD_2013B,276,43,62,False
338089_FFF_2013B,1635,40,73,False
338113_GGG_2014J,1035,65,50,False
338168_BBB_2014B,312,28,35,False
338373_FFF_2013B,194,7,22,False
338407_AAA_2014J,270,27,27,False
338446_GGG_2013J,19,3,4,True
338536_FFF_2013J,1509,64,100,False
338554_BBB_2014J,285,25,37,False
338604_CCC_2014B,299,19,20,False
338669_DDD_2013B,125,6,21,False
338689_FFF_2014J,1368,49,168,False
338704_DDD_2014J,542,45,62,False
338731_CCC_2014B,3234,112,72,False
338731_CCC_2014J,3539,127,80,False
338741_BBB_2013J,309,48,21,False
338806_FFF_2013J,339,28,37,False
338806_FFF_2014J,1050,52,60,False
338854_EEE_2014B,2022,102,62,False
338861_BBB_2013B,147,13,20,False
338894_EEE_2013J,345,20,25,False
338958_FFF_2014B,804,31,72,False
338975_FFF_2013J,1198,68,73,False
33897_DDD_2013J,322,5,42,False
338983_CCC_2014J,483,26,30,False
33915_FFF_2013B,4004,128,222,False
339235_CCC_2014J,514,66,31,False
33930_DDD_2013J,544,72,59,False
339379_BBB_2013B,412,58,39,False
339381_BBB_2014B,560,56,59,False
339481_DDD_2013B,813,80,58,False
339494_BBB_2013J,439,50,49,False
339513_DDD_2014B,1054,76,131,False
339519_FFF_2014J,3372,130,229,False
339526_BBB_2013B,35,2,8,False
339608_BBB_2013J,140,15,22,False
339624_FFF_2013J,89,7,26,False
339640_EEE_2013J,1317,94,60,False
339645_GGG_2014J,532,29,43,False
339727_GGG_2013J,320,14,28,False
339728_FFF_2014B,3871,172,150,False
339739_DDD_2013J,853,98,101,False
339785_EEE_2013J,872,59,55,False
339824_CCC_2014J,394,33,35,False
339824_FFF_2014B,1625,45,115,False
339853_DDD_2014J,899,82,118,False
339853_GGG_2013J,486,29,45,False
339855_FFF_2014B,446,33,46,False
339924_DDD_2013J,265,29,45,False
339946_BBB_2013B,336,24,28,False
339972_AAA_2013J,333,33,28,False
340010_CCC_2014J,1007,23,84,False
340216_BBB_2014J,1060,53,92,False
340242_GGG_2014J,395,39,35,False
340378_BBB_2013B,96,3,17,False
340399_DDD_2013B,102,12,32,False
340486_GGG_2013J,1135,48,52,False
340496_FFF_2013B,2001,72,134,False
340592_BBB_2014J,219,16,14,False
340627_DDD_2014J,1308,57,73,False
340647_FFF_2013J,3334,125,138,False
34068_CCC_2014J,553,55,32,False
340751_FFF_2013J,112,6,23,False
340831_BBB_2013B,421,48,30,False
340831_BBB_2014B,435,69,46,False
340831_FFF_2014J,320,34,40,False
340850_FFF_2013B,88,4,20,False
34087_DDD_2013J,294,36,50,False
34087_DDD_2014J,131,19,25,False
340899_BBB_2014J,4,1,2,True
340911_BBB_2013J,306,23,49,False
340965_BBB_2013J,439,36,65,False
341010_EEE_2014J,2734,92,53,False
341040_BBB_2013B,134,16,15,False
341044_FFF_2014B,639,50,51,False
341093_FFF_2014J,263,15,39,False
341096_FFF_2013J,3759,175,131,False
341229_BBB_2013B,97,6,22,False
341361_CCC_2014J,238,18,16,False
341361_FFF_2013J,4667,179,181,False
341457_FFF_2014J,1256,33,80,False
341470_FFF_2013J,3951,165,130,False
341509_BBB_2013B,328,40,36,False
341611_BBB_2014J,249,16,39,False
341629_FFF_2014J,2460,87,117,False
341839_FFF_2013J,688,47,60,False
341854_DDD_2013J,554,24,95,False
341855_DDD_2013J,698,37,69,False
341855_DDD_2014J,406,31,58,False
341872_AAA_2013J,201,35,25,False
341876_AAA_2014J,1784,72,78,False
341921_DDD_2014J,446,60,88,False
342007_AAA_2013J,880,38,37,False
342007_AAA_2014J,2298,146,81,False
342017_BBB_2014B,219,27,14,False
342089_CCC_2014B,31,5,9,False
342089_FFF_2014B,37,5,8,False
342100_DDD_2013J,2004,146,173,False
342125_FFF_2013B,598,31,62,False
342125_FFF_2014B,4062,168,146,False
342155_FFF_2013J,2730,107,145,False
342176_DDD_2013B,37,2,12,False
342187_EEE_2014J,1,1,1,True
342192_BBB_2014J,223,28,28,False
342208_FFF_2013B,35,1,11,False
342234_FFF_2014B,2207,63,138,False
34229_BBB_2013B,706,50,60,False
342303_FFF_2014B,529,32,40,False
342387_DDD_2013J,1440,61,97,False
342475_FFF_2013B,1918,95,145,False
342483_DDD_2013J,771,73,79,False
342514_AAA_2013J,1950,98,74,False
342685_BBB_2013J,783,60,49,False
342697_DDD_2013J,185,10,31,False
342799_CCC_2014J,530,44,43,False
34293_FFF_2014B,840,36,49,False
342946_GGG_2014J,359,41,26,False
342949_DDD_2013J,422,55,56,False
342953_FFF_2013J,1345,61,89,False
342957_CCC_2014B,524,39,48,False
342957_EEE_2014B,775,42,34,False
342962_EEE_2013J,6135,184,82,False
342972_AAA_2013J,838,72,62,False
342974_CCC_2014B,1590,85,64,False
343053_FFF_2013B,92,10,22,False
343138_BBB_2014J,474,30,44,False
343238_DDD_2013J,1532,107,66,False
343419_FFF_2013J,985,50,59,False
343446_AAA_2013J,3644,173,104,False
34353_BBB_2013B,391,32,25,False
343543_EEE_2013J,2548,116,63,False
343655_GGG_2014J,494,24,44,False
343658_FFF_2013J,399,16,35,False
343709_FFF_2014J,730,30,58,False
343781_DDD_2013J,1674,106,154,False
343828_FFF_2013J,4100,85,149,False
343911_DDD_2013J,2082,122,167,False
343913_FFF_2013B,202,8,32,False
344098_GGG_2014B,753,39,45,False
344199_DDD_2013B,1792,62,162,False
344282_AAA_2013J,65,18,14,False
34431_BBB_2013B,192,13,11,False
344367_CCC_2014B,344,35,34,False
344367_DDD_2013B,1193,92,97,False
344396_CCC_2014B,164,13,21,False
344409_FFF_2014B,1167,73,104,False
344451_FFF_2014B,1898,103,96,False
344474_DDD_2013B,742,48,97,False
344474_DDD_2013J,556,32,49,False
344568_BBB_2013J,673,84,57,False
344676_EEE_2013J,1336,57,53,False
344740_CCC_2014J,98,6,10,False
344740_EEE_2014J,6354,197,85,False
344787_FFF_2013J,4458,150,170,False
344873_DDD_2013B,1178,57,167,False
345064_FFF_2013B,6269,228,192,False
345068_AAA_2013J,547,51,50,False
345083_BBB_2013J,1803,43,34,False
345128_BBB_2013J,1002,78,28,False
345256_CCC_2014B,3082,107,99,False
345256_EEE_2014J,2134,117,66,False
345257_DDD_2013B,1081,75,97,False
345271_FFF_2014J,8828,225,128,False
345288_EEE_2014J,2799,163,68,False
345313_DDD_2013B,563,65,86,False
345357_AAA_2013J,2219,134,79,False
345440_AAA_2014J,165,21,27,False
345442_FFF_2014B,1169,68,71,False
345455_FFF_2014B,4,1,3,True
345519_AAA_2014J,1141,89,65,False
345568_DDD_2013B,228,21,45,False
345881_GGG_2014B,456,15,39,False
346025_AAA_2013J,569,103,34,False
346093_EEE_2014J,3086,83,60,False
346118_AAA_2014J,700,46,36,False
346207_FFF_2013B,2930,93,234,False
346333_DDD_2013J,1591,166,143,False
34653_DDD_2013J,213,20,47,False
34662_BBB_2014J,218,26,31,False
346843_AAA_2013J,164,8,17,False
346853_FFF_2013B,2164,87,113,False
347197_FFF_2014J,3687,104,165,False
347210_DDD_2013B,175,9,28,False
34731_FFF_2013J,656,33,55,False
347365_DDD_2014B,247,13,55,False
347484_FFF_2013J,1953,103,124,False
347518_EEE_2013J,1559,83,56,False
34756_BBB_2013B,129,11,20,False
347764_CCC_2014B,85,7,9,False
347809_CCC_2014J,1257,92,87,False
347809_FFF_2013J,3911,145,223,False
347864_BBB_2014B,201,33,13,False
348050_CCC_2014B,420,24,35,False
348050_DDD_2013J,526,35,69,False
348108_FFF_2014J,2002,81,127,False
348159_CCC_2014B,1471,83,83,False
348159_FFF_2013B,3408,118,176,False
348275_AAA_2014J,545,38,37,False
348288_EEE_2014J,814,74,51,False
348324_FFF_2014J,1112,58,102,False
348351_CCC_2014J,360,12,20,False
348351_EEE_2013J,1064,53,58,False
348378_FFF_2014B,356,20,37,False
348439_DDD_2014B,171,12,35,False
348547_DDD_2013J,369,45,41,False
348579_GGG_2013J,617,41,37,False
348602_DDD_2014J,9,2,4,True
34863_BBB_2013B,198,19,24,False
348655_EEE_2013J,1050,86,36,False
348708_EEE_2013J,216,5,19,False
348717_FFF_2013J,1186,58,113,False
348771_BBB_2014B,182,15,56,False
348783_CCC_2014J,2624,128,83,False
348783_FFF_2013J,3039,81,152,False
348790_DDD_2013B,1684,81,105,False
348807_AAA_2014J,425,35,51,False
348837_GGG_2014J,799,62,44,False
348855_CCC_2014J,3225,139,62,False
348855_FFF_2014B,5369,169,190,False
348906_FFF_2014J,601,24,55,False
348986_FFF_2013B,2808,109,127,False
349040_BBB_2013B,1156,50,32,False
349069_CCC_2014B,91,4,16,False
349069_EEE_2014B,131,4,13,False
349093_CCC_2014J,1949,98,115,False
349145_DDD_2013B,28,2,12,False
349182_DDD_2013J,130,12,32,False
349219_FFF_2013J,470,75,51,False
349247_FFF_2013J,118,5,24,False
349258_BBB_2014B,32,3,6,False
349359_FFF_2013B,960,48,92,False
349360_GGG_2013J,703,61,38,False
349424_BBB_2013B,12,1,3,True
349515_FFF_2014J,1622,58,123,False
349554_BBB_2013J,874,89,50,False
349675_BBB_2013J,13,6,4,True
349676_FFF_2013J,10249,242,200,False
349688_DDD_2014J,1441,116,88,False
349710_DDD_2013J,86,12,24,False
349777_FFF_2014J,10,1,5,True
349908_FFF_2013B,2013,48,106,False
349910_DDD_2014J,353,47,58,False
349924_BBB_2014J,40,6,12,False
35001_GGG_2013J,77,14,14,False
350156_AAA_2014J,560,48,46,False
350164_DDD_2013J,190,12,29,False
350188_AAA_2013J,761,78,50,False
350267_CCC_2014J,620,55,25,False
350312_BBB_2014J,96,4,17,False
350398_DDD_2013B,710,44,79,False
350622_BBB_2013B,1035,59,46,False
350644_DDD_2013J,274,54,19,False
350660_FFF_2013B,4738,156,182,False
350690_DDD_2013B,1566,105,118,False
350690_EEE_2014B,426,28,21,False
350795_BBB_2013B,132,9,20,False
350797_BBB_2014J,988,71,82,False
350929_CCC_2014J,18,4,6,True
350929_DDD_2013J,566,77,96,False
350939_AAA_2014J,1425,103,60,False
350944_GGG_2014J,662,43,45,False
350949_DDD_2013J,712,59,100,False
351034_FFF_2013B,5188,185,210,False
351050_BBB_2014J,529,31,35,False
351080_DDD_2014J,920,77,90,False
351147_FFF_2014J,3110,133,166,False
351170_FFF_2013J,919,29,68,False
351181_FFF_2014B,6141,166,210,False
351244_DDD_2014J,783,54,62,False
351271_BBB_2013B,911,95,82,False
351290_BBB_2013B,624,77,29,False
351293_FFF_2014J,1,1,1,True
351328_CCC_2014B,1949,49,65,False
351336_AAA_2014J,944,116,56,False
351378_FFF_2013B,1230,34,89,False
351500_FFF_2013B,3659,110,170,False
351505_FFF_2013J,838,51,84,False
351512_DDD_2013B,1095,85,160,False
